"image_id","people","onlyone","drawnpeople","facingcamera","backcamera","sitting","insideroom","text","artwork","gallery","museum_collected","```csv","cat"
"C9wqNpXPuJd",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"C9XBLVLJ0z6",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"C9xI1fcu3SC",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"C9xICrER79l",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"C9XkdxNzYRb",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"C9Y8ttGRnOJ",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"C9yoMGjyX29",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"C9ywaGVBxzL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"C9z3y_pSCBO",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"C9Z4yJAStJW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"C9ZC79Povm-",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"C9ze2BVSOcz",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"C9znjnNvpu8",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"C9ZtDhDTg2E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"C9zZDaJTdyb",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"CnbsGDjPJs_",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"CnbsSabPYgW",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"CnZlEHtB4NP",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"Ct6da10vck9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"CtQYyvshZP0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"CtSY9MSBPqL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"CtZA0yDBecM",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"Cw0LDM7Bw6d",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"Cw1L5q6BTsY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"Cw4Zf1QhAly",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"CwupmaYSoAc",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"CxqM9eCvGwe",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"CxQMmnVLbl0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA_RogGhHxD",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA_SSZRyU9C",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA-16FMtK-U",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA-PVZ3oEl7",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA-RU-ehx9S",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DA-UXeNPSEi",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA-w1D1vjqQ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA0-EG8TFkZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA03x9HSqFP",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DA1bFldIxdZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DA1qWRuiPBT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA1SQ73TFVL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DA1XlBKou-C",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DA2-HkXK2th",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"people_no_art_not_gallery"
"DA21UIFppst",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DA29CbpI5K5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA2i6sMztzq",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA2IE52o-z9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"mplusmuseum",NA,"text"
"DA2oFmhyo5N",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA3udpLTjjf",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA3uHygSEsk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA409t1PEw7",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA495S3Sons",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA5_r-SSHiq",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA54XvvSnKn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DA5Egu4zjSK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DA5hvw6PFgn",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA5TNnGKYuL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DA5zr5wTNb_",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA6G_-ZyNaM",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA6Ib27z5H4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DA7Iy2BzyV_",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DA7J17xTlAZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"mplusmuseum",NA,"text"
"DA7mA5OoRKj",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA7YeJix6gf",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DA8czWXyskW",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DA8u2NAMwHz",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DA9YG53tvin",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAA1eGpzVsn",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAA2AgEvItQ",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAa3Bk4Tr9f",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAA4uSIzWCB",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAaAKr-tFBm",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAAkL1BtpnT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAAoO1TpRaB",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAAT_z2Smvr",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAAUAV4T22O",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAAVaPlyZg8",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAaYoa8ScTW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DAb7D_lzku_",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DABhKovvKdG",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DABj4sKT3S3",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAbMzI4SC6j",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DABU7GhSMaA",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DABUUaWzO86",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DABX28LSVYI",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAc0NyEvZSA",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAc1karzxHM",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAC3zo0Pzta",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAcmJNzP_Wl",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DAcOTJgTGG-",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DACpevlTspH",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DActp6nvaM2",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DAD_3tchVQE",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DADA4k0TH87",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DADgJ9RvpU2",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DADj56qvo_h",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAdo4ADvToi",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DADoUG2zY3L",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAdT37KTd9q",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DADUC0pvN7m",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAEIpaESZWb",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAf22O0vLSb",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAFdYWNSLJ1",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAFKVQfSJW1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAFoGZTvaQs",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAft4_wzUDp",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DAfxTtIThvq",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAFzFCyBwhh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"mplusmuseum",NA,"text"
"DAGbXz-vhmp",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAGDcMkvCSH",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAGDiV6OFcq",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAGFdXASf8i",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAGFKmayfuq",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAGFNH6y3ZC",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAGm4M8SiGO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAGNh0dv2xI",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DAGNnhETcIC",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAgQGHPyazh",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAgROomyyVB",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAGv32YyNHA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAh_yPvhTsM",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAhmLYbvNFA",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAI-tvnSrTH",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAI0h2MTs6I",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAI1jBHOxQD",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAi3cA0PDUb",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAICjftz9S2",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAIfs9nxHPx",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAIhONsJXFg",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAIPLsKhV9Q",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAIpN53v5IS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAiRYl5pYYC",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAivulPBNa9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAiyoAPyp2B",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAJBr3ny3yJ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAJE9lkPniy",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAJPK_-ysoj",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAjV-WeSDnd",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAJY1lPSHVc",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAK7eAHJWQy",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAKihYnvGRQ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DAKj4IHvyrt",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DAkNa16B7AK",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAko9nCBwFA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAkOAr1yWS2",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAkpebKzerO",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAkQ_OES0_I",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAL8bp6P0Ui",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAleW5LTI8r",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"DAlisg1Nb4n",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DALkZb3SBiO",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"people_no_art_not_gallery"
"DAlN2K_v-su",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAlWzu-h5N7",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAlX0dDBjY7",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAm7aKcS7cc",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAmR8iwTbgP",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAmS5m1oy_1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAMxv_MSbGc",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAmyOXbyTEY",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAN_RtGTLjc",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAn1aqhzdxB",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAN6O3CsyMG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAN7OVaTeOp",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAn8jFryujw",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DANbmTQxjGW",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DANdeAxziOJ",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAnGnbQvhkm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DANQIHCSf0b",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAnyCJmzhQb",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
